,result,timestamp,currentVote.answer_id,currentVote.poll_id,currentVote.voted_at,384232,384233,384234,384235
2550,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26723}]",2020-05-23 00:41:50.288547,384235,95679,1590187310000,28381,9249,2106,26723
2551,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26724}]",2020-05-23 00:41:54.968973,384235,95679,1590187314000,28381,9249,2106,26724
2552,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26725}]",2020-05-23 00:42:04.291929,384235,95679,1590187324000,28381,9249,2106,26725
2553,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26726}]",2020-05-23 00:42:09.454594,384235,95679,1590187329000,28381,9249,2106,26726
2554,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26727}]",2020-05-23 00:42:14.429300,384235,95679,1590187334000,28381,9249,2106,26727
2555,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26729}]",2020-05-23 00:42:19.852908,384235,95679,1590187339000,28381,9249,2106,26729
2556,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26730}]",2020-05-23 00:42:24.620261,384235,95679,1590187344000,28381,9249,2106,26730
2557,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26731}]",2020-05-23 00:42:29.496833,384235,95679,1590187349000,28381,9249,2106,26731
2558,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2106}, {'id': 384235, 'votes': 26732}]",2020-05-23 00:42:44.155494,384235,95679,1590187363000,28381,9249,2106,26732
2559,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26733}]",2020-05-23 00:42:49.325868,384235,95679,1590187368000,28381,9249,2107,26733
2560,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26734}]",2020-05-23 00:42:53.854032,384235,95679,1590187373000,28381,9249,2107,26734
2561,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26735}]",2020-05-23 00:42:57.744963,384235,95679,1590187377000,28381,9249,2107,26735
2562,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26736}]",2020-05-23 00:43:01.464177,384235,95679,1590187381000,28381,9249,2107,26736
2563,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26737}]",2020-05-23 00:43:05.118131,384235,95679,1590187384000,28381,9249,2107,26737
2564,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26739}]",2020-05-23 00:43:19.564083,384235,95679,1590187399000,28381,9249,2107,26739
2565,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26740}]",2020-05-23 00:43:23.749166,384235,95679,1590187403000,28381,9249,2107,26740
2566,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26741}]",2020-05-23 00:43:27.850577,384235,95679,1590187407000,28381,9249,2107,26741
2567,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26742}]",2020-05-23 00:43:32.497511,384235,95679,1590187412000,28381,9249,2107,26742
2568,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26743}]",2020-05-23 00:43:36.447095,384235,95679,1590187416000,28381,9249,2107,26743
2569,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26744}]",2020-05-23 00:43:40.445588,384235,95679,1590187420000,28381,9249,2107,26744
2570,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9249}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26745}]",2020-05-23 00:43:44.251504,384235,95679,1590187424000,28381,9249,2107,26745
2571,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26746}]",2020-05-23 00:43:47.915980,384235,95679,1590187427000,28381,9250,2107,26746
2572,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26747}]",2020-05-23 00:43:51.506932,384235,95679,1590187431000,28381,9250,2107,26747
2573,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26748}]",2020-05-23 00:43:55.903093,384235,95679,1590187435000,28381,9250,2107,26748
2574,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26749}]",2020-05-23 00:44:00.003386,384235,95679,1590187439000,28381,9250,2107,26749
2575,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26750}]",2020-05-23 00:44:10.771236,384235,95679,1590187450000,28381,9250,2107,26750
2576,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26751}]",2020-05-23 00:44:16.189333,384235,95679,1590187455000,28381,9250,2107,26751
2577,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26752}]",2020-05-23 00:44:21.669386,384235,95679,1590187461000,28381,9250,2107,26752
2578,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9250}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26753}]",2020-05-23 00:44:27.037039,384235,95679,1590187466000,28381,9250,2107,26753
2579,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26754}]",2020-05-23 00:44:31.850286,384235,95679,1590187471000,28381,9251,2107,26754
2580,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26755}]",2020-05-23 00:44:35.838830,384235,95679,1590187475000,28381,9251,2107,26755
2581,"[{'id': 384232, 'votes': 28381}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26756}]",2020-05-23 00:44:40.579547,384235,95679,1590187480000,28381,9251,2107,26756
2582,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26757}]",2020-05-23 00:44:44.340845,384235,95679,1590187484000,28382,9251,2107,26757
2583,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26758}]",2020-05-23 00:44:47.737791,384235,95679,1590187487000,28382,9251,2107,26758
2584,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26759}]",2020-05-23 00:44:51.608675,384235,95679,1590187491000,28382,9251,2107,26759
2585,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26760}]",2020-05-23 00:44:55.158233,384235,95679,1590187495000,28382,9251,2107,26760
2586,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26761}]",2020-05-23 00:44:58.579130,384235,95679,1590187498000,28382,9251,2107,26761
2587,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26762}]",2020-05-23 00:45:02.736922,384235,95679,1590187502000,28382,9251,2107,26762
2588,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26763}]",2020-05-23 00:45:06.693999,384235,95679,1590187506000,28382,9251,2107,26763
2589,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26764}]",2020-05-23 00:45:10.655497,384235,95679,1590187510000,28382,9251,2107,26764
2590,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26765}]",2020-05-23 00:45:14.345637,384235,95679,1590187514000,28382,9251,2107,26765
2591,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26766}]",2020-05-23 00:45:17.869590,384235,95679,1590187517000,28382,9251,2107,26766
2592,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26767}]",2020-05-23 00:45:21.198086,384235,95679,1590187521000,28382,9251,2107,26767
2593,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26768}]",2020-05-23 00:45:25.113939,384235,95679,1590187525000,28382,9251,2107,26768
2594,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26769}]",2020-05-23 00:45:30.627568,384235,95679,1590187530000,28382,9251,2107,26769
2595,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26770}]",2020-05-23 00:45:35.336906,384235,95679,1590187534000,28382,9251,2107,26770
2596,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26771}]",2020-05-23 00:45:44.365302,384235,95679,1590187544000,28382,9251,2107,26771
2597,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26772}]",2020-05-23 00:45:47.834837,384235,95679,1590187547000,28382,9251,2107,26772
2598,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26773}]",2020-05-23 00:45:52.137401,384235,95679,1590187552000,28382,9251,2107,26773
2599,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26774}]",2020-05-23 00:45:56.211470,384235,95679,1590187556000,28382,9251,2107,26774
2600,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2107}, {'id': 384235, 'votes': 26775}]",2020-05-23 00:45:59.709224,384235,95679,1590187559000,28382,9251,2107,26775
2601,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26776}]",2020-05-23 00:46:03.469134,384235,95679,1590187563000,28382,9251,2108,26776
2602,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26777}]",2020-05-23 00:46:08.002595,384235,95679,1590187567000,28382,9251,2108,26777
2603,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26778}]",2020-05-23 00:46:11.889424,384235,95679,1590187571000,28382,9251,2108,26778
2604,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26779}]",2020-05-23 00:46:15.478555,384235,95679,1590187575000,28382,9251,2108,26779
2605,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26780}]",2020-05-23 00:46:20.661921,384235,95679,1590187580000,28382,9251,2108,26780
2606,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2108}, {'id': 384235, 'votes': 26781}]",2020-05-23 00:46:24.527101,384235,95679,1590187584000,28382,9251,2108,26781
2607,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26782}]",2020-05-23 00:46:28.378612,384235,95679,1590187588000,28382,9251,2109,26782
2608,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26783}]",2020-05-23 00:46:35.032713,384235,95679,1590187594000,28382,9251,2109,26783
2609,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26784}]",2020-05-23 00:46:41.185847,384235,95679,1590187600000,28382,9251,2109,26784
2610,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26785}]",2020-05-23 00:46:47.702673,384235,95679,1590187607000,28382,9251,2109,26785
2611,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26786}]",2020-05-23 00:46:51.728226,384235,95679,1590187611000,28382,9251,2109,26786
2612,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9251}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26787}]",2020-05-23 00:46:55.395850,384235,95679,1590187615000,28382,9251,2109,26787
2613,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26788}]",2020-05-23 00:46:59.307480,384235,95679,1590187619000,28382,9252,2109,26788
2614,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26789}]",2020-05-23 00:47:03.710024,384235,95679,1590187623000,28382,9252,2109,26789
2615,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26791}]",2020-05-23 00:47:07.287936,384235,95679,1590187627000,28382,9252,2109,26791
2616,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26792}]",2020-05-23 00:47:10.879183,384235,95679,1590187630000,28382,9252,2109,26792
2617,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26793}]",2020-05-23 00:47:17.246193,384235,95679,1590187637000,28382,9252,2109,26793
2618,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26794}]",2020-05-23 00:47:24.343788,384235,95679,1590187644000,28382,9252,2109,26794
2619,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26795}]",2020-05-23 00:47:29.737182,384235,95679,1590187649000,28382,9252,2109,26795
2620,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26796}]",2020-05-23 00:47:33.405378,384235,95679,1590187653000,28382,9252,2109,26796
2621,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26797}]",2020-05-23 00:47:37.291402,384235,95679,1590187656000,28382,9252,2109,26797
2622,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26798}]",2020-05-23 00:47:40.983320,384235,95679,1590187660000,28382,9252,2109,26798
2623,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26799}]",2020-05-23 00:47:44.762607,384235,95679,1590187664000,28382,9252,2109,26799
2624,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26800}]",2020-05-23 00:47:48.452651,384235,95679,1590187668000,28382,9252,2109,26800
2625,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26801}]",2020-05-23 00:47:52.144201,384235,95679,1590187672000,28382,9252,2109,26801
2626,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26802}]",2020-05-23 00:47:57.232415,384235,95679,1590187677000,28382,9252,2109,26802
2627,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26803}]",2020-05-23 00:48:01.752807,384235,95679,1590187681000,28382,9252,2109,26803
2628,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26804}]",2020-05-23 00:48:06.884625,384235,95679,1590187686000,28382,9252,2109,26804
2629,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26805}]",2020-05-23 00:48:11.313276,384235,95679,1590187691000,28382,9252,2109,26805
2630,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26806}]",2020-05-23 00:48:14.974174,384235,95679,1590187694000,28382,9252,2109,26806
2631,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26807}]",2020-05-23 00:48:19.280077,384235,95679,1590187699000,28382,9252,2109,26807
2632,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26808}]",2020-05-23 00:48:23.480804,384235,95679,1590187703000,28382,9252,2109,26808
2633,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26809}]",2020-05-23 00:48:27.262310,384235,95679,1590187707000,28382,9252,2109,26809
2634,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26810}]",2020-05-23 00:48:31.034825,384235,95679,1590187710000,28382,9252,2109,26810
2635,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26811}]",2020-05-23 00:48:49.282625,384235,95679,1590187729000,28382,9252,2109,26811
2636,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2109}, {'id': 384235, 'votes': 26812}]",2020-05-23 00:48:53.457670,384235,95679,1590187733000,28382,9252,2109,26812
2637,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26813}]",2020-05-23 00:48:57.306676,384235,95679,1590187736000,28382,9252,2110,26813
2638,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26814}]",2020-05-23 00:49:02.902339,384235,95679,1590187742000,28382,9252,2110,26814
2639,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26815}]",2020-05-23 00:49:06.584294,384235,95679,1590187746000,28382,9252,2110,26815
2640,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26816}]",2020-05-23 00:49:10.458693,384235,95679,1590187750000,28382,9252,2110,26816
2641,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26817}]",2020-05-23 00:49:14.578248,384235,95679,1590187754000,28382,9252,2110,26817
2642,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26818}]",2020-05-23 00:49:18.664949,384235,95679,1590187758000,28382,9252,2110,26818
2643,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26819}]",2020-05-23 00:49:23.128219,384235,95679,1590187762000,28382,9252,2110,26819
2644,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9252}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26820}]",2020-05-23 00:49:30.039255,384235,95679,1590187769000,28382,9252,2110,26820
2645,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26821}]",2020-05-23 00:49:36.122180,384235,95679,1590187775000,28382,9253,2110,26821
2646,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26822}]",2020-05-23 00:49:42.221084,384235,95679,1590187781000,28382,9253,2110,26822
2647,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26823}]",2020-05-23 00:49:46.676519,384235,95679,1590187786000,28382,9253,2110,26823
2648,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26824}]",2020-05-23 00:49:50.438638,384235,95679,1590187790000,28382,9253,2110,26824
2649,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26825}]",2020-05-23 00:49:59.427924,384235,95679,1590187799000,28382,9253,2110,26825
2650,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26826}]",2020-05-23 00:50:04.238677,384235,95679,1590187803000,28382,9253,2110,26826
2651,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26827}]",2020-05-23 00:50:09.446969,384235,95679,1590187809000,28382,9253,2110,26827
2652,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26828}]",2020-05-23 00:50:15.806199,384235,95679,1590187815000,28382,9253,2110,26828
2653,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26829}]",2020-05-23 00:50:21.278818,384235,95679,1590187821000,28382,9253,2110,26829
2654,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26830}]",2020-05-23 00:50:27.316820,384235,95679,1590187827000,28382,9253,2110,26830
2655,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26831}]",2020-05-23 00:50:32.501377,384235,95679,1590187832000,28382,9253,2110,26831
2656,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26832}]",2020-05-23 00:50:35.773964,384235,95679,1590187835000,28382,9253,2110,26832
2657,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9253}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26833}]",2020-05-23 00:50:44.173502,384235,95679,1590187844000,28382,9253,2110,26833
2658,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26834}]",2020-05-23 00:50:47.856161,384235,95679,1590187847000,28382,9254,2110,26834
2659,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26835}]",2020-05-23 00:50:51.138274,384235,95679,1590187851000,28382,9254,2110,26835
2660,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26836}]",2020-05-23 00:50:54.908659,384235,95679,1590187854000,28382,9254,2110,26836
2661,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26837}]",2020-05-23 00:51:00.557354,384235,95679,1590187860000,28382,9254,2110,26837
2662,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26838}]",2020-05-23 00:51:08.131656,384235,95679,1590187867000,28382,9254,2110,26838
2663,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26839}]",2020-05-23 00:51:14.276843,384235,95679,1590187873000,28382,9254,2110,26839
2664,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26840}]",2020-05-23 00:51:18.170377,384235,95679,1590187877000,28382,9254,2110,26840
2665,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26841}]",2020-05-23 00:51:21.830529,384235,95679,1590187881000,28382,9254,2110,26841
2666,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26842}]",2020-05-23 00:51:25.542705,384235,95679,1590187885000,28382,9254,2110,26842
2667,"[{'id': 384232, 'votes': 28382}, {'id': 384233, 'votes': 9254}, {'id': 384234, 'votes': 2110}, {'id': 384235, 'votes': 26843}]",2020-05-23 00:51:29.535492,384235,95679,1590187889000,28382,9254,2110,26843
